id,versek
237,komor mogorva férfiú orbán vidám hajnal pirult orrán hisz mogorva ép orbán vidám hajnal pirult orrán oka egyébiránt maga orbán vidám hajnal pirult orrán temérdek borfélét ivott orbán vidám hajnal pirult orrán 
267,barna lyányka fejéről kaptam hajfürtöt fürt pihentünk leányka kebelén bucsúnak órájában adta emlékül bucsú órája óta szívemen nézem hajfürtöt perc eszembe jut boldogság szárnyán mennybe nyilt ut letűnt szerelmi órák körülöttem lengenek vidám csillagsugáros túlvilági szellemek nézlek nézlek drága hajfürt hosszan nézlek üdvem holt időjét sírból kivezeted hosszan függenek terajtad hajfürt szemek hosszan hosszan minthogy szeretek 
271,mostan hagyjatok magamra hagyjatok régi cimborák látjátok belőlem címerem rózsa borág szerelemnek katonája lettem lant dal töltött fegyverem töltés forró érzeményem boldog csatát nyerem nyernék istenem nyernék tündérország sikerüljön bevennem leendek tündérkirály 
275,drága orvos úr szólék eszemhez látogassa szívemet látogassa kérem roszul gyógyítsa bizalma szivemnek önben többször segíte siessen kérem siessen elűzheti bajt ész háziorvos késett lesietett megrémült fejét csóválta meglátván vérző beteget kiálta fiatalember cselekszik istenért sebe mélyebb szélesb dunánál vigyáz magára türelemmel segíthetek szóla sebet megvizsgálván abba balzsamot csepegtetett ah felelt szív reménynek balzsamát használja hagyjon kínom szörnyü gyógyuljak haljak reménység gyógyit öl 
276,pusztaság keblem puszta határtalan jobbra balra terméketlen föld közepében élőfa élőfa árnyat világra vet tudjátok roppant fa keblem pusztájában gyűlölet dőlni világborító fa órjás megjelen világborító fát eldöntő óriás boldog szerelem 
288,mihelyest megláttalak leányka azonnal megszerettelek látásodkor jártam fa villám gyujta fa valék kiszáradott fa lombja szertehulla rég örűlök száraz fa legjobban ég 
311,piroslik fákon levél süvölt köztök süvölt őszi szél homályos nap mező deres pásztor betyár meleg tanyát keres meleg tanyát pásztor talál vár reá kulacs bor tál kifogy kulacs bor tál lágy párnán felesége vele hál betyár embernek tanyája felől csörög rabbilincs száraz bokorban huzza átkozza hűs őszi éjszakát 
317,derék fiúk hagyogatnak eredjetek isten hírivel hagyjátok fát levelek fát szívet függtetek őszi szél titeket lefú elmulik örökkorú eljövend kikelet kapni fa új leveleket tudjátok virul levél fájáról lehull 
331,pesten történt hallotok regényes dolgok történnek társaságnak úri tagjai szekérre ültek menének szekéren mentek ökörszekéren pár ökör tevé fogatot országúton szekérrel négy ökör lassacskán ballagott világos éj hold fenn vala halványan járt megszakadt felhőkben bús hölgy férjinek sírhalmát keresi temetőben kalmár szellő járt szomszéd mezőkön vett füvektől édes illatot országúton szekérrel négy ökör lassacskán ballagott társaságban valék valék szomszédja épen erzsikének társaságnak többi tagjai beszélgetének énekelgetének ábrándoztam szóltam erzsikéhez válasszunk magunknak csillagot országúton szekérrel négy ökör lassacskán ballagott válasszunk magunknak csillagot szólék ábrándozva erzsikéhez csillag vezetni mult időknek boldog emlékéhez elszakaszt sors egymástul minket választottunk magunknak csillagot országúton szekérrel négy ökör lassacskán ballagott 
348,gazembert egytől egyig kötik fája világnak akasztathatnék gazember földön megesküszöm esőcseppé változnék nap éjjel esnék támadna új vízözön 
351,irtóztatók koronként álmaim éjjel szörnyűket álmodám alighogy eltűnt álomképem mereszte vad szemet biborban bűn hőseit tiprott erény lábok zsámolya fehérpirosra zsámoly festve szeméből könny szivéből vér folya kiszáradt sárga arcokat sárgák valának éji hold igen arc éhség éjének holdvilága mellettök fényes arcokat miken jóllét napja ragyoga bokáikon arany sarkantyu sárga amaz éhezők arcúlata halotti ágyon férfiút szívének táján mély seb tátogott saját magzatja ölte nője siratja bús áldozatot nője nője siratja szobában férj álmodik halotti ágyon szobában nő szeretőjével bujálkodik sírban férfiú eljöttek éjjel atyafiak feltörték sírja ajtaját halotti ruhája kincsén megosztoztanak veszendő dúlt országokat kész halál polgárerény éj közelge pirult alkony hóhérok honfivéres fegyverén ledöntött rab országokat hallatszott rabok jaja jajgatásukat fölülhaladta zsarnokhatalom gúnykacaja ilyek éji látományaim csodálkozom ilyenek amiket szemlélek álmaimban történnek történtenek tart iszonyú világ jősz rontó égitest üstökös rendeltettél tengelyéből földet kivesd 
359,sajkás vad hullámos folyón hullámzik viz reng könnyü sajka reng bölcső ráncigál szilaj kezekkel haragvó dajka sors életemnek haragos dajkája sajkám hányod veted zavartad fergeteg módjára csendriasztó szenvedélyeket elfáradtam part béfogad révébe örvény nyúgodalmat szintugy ad mélyébe ránt sajkát összetörvén part örvény hánykódás örökös habok hánykódom folyó árján köthetek halhatok hang tulvilági hang bévegyűl habzúgás közé szellem égbe szálló pokolból büntetését átszenvedé hattyu száll fölöttem magasan zengi édes éneket lassan szállj hosszan énekelj haldokló hattyúm emlékezet gyermek valék ifju élet legszebb éve legszebb perc hajnalégről éj kárpitja levéve sötétség egyfelől szivemben másfelől pirosan kelének közelgő nap szemeiből kilőtt sugárok vágyak remények amire vágytam bírni reméltem reméltem nyerém egyéb pihenés hű barát ölén hű barátom hisz kikelve rejtett önérdek elrágó hernyója baráti hűség virágos kertének barátom hű ürítgettem véle boldog órák édes poharát lelkesűlés égi mámorában sasként röpültem világon szálltam enyém dúsgazdagság bársony pamlagára hajtám főmet övezett dicsőségnek csillagkoronája nagyszerűnek álmodám jövőmet hittem való álom szívem világgal tölték tágulni látom szivem tágúla világ kisebbedett érzém kebelemben hézag támadott hézag keblemnek legmelegebb részén napról napra nőttön nőtt ür ür szállhatott lelkem félt mélyébe hull kelle lángolón öleltem kellett kincs kellett dicsőség kettő fénytelen vala fénytelen ég idővel elkopik csillagfátyola kelle jóbarát magamnak terhire futottam rémek serge üldöz életzajtól messzi messzire csöndes magányban keresék tanyát sötét erdő völgyébe telepedtem magányban alakok lengtek körűlem szálltak fölöttem szivembül jöttek tündéri lények szivemnek rég támadt üregébül tündéri lények milyenekre emlékezém gyermekregékbül megálljatok megálljatok kiálték álljon közűletek csók ölelés tart álltanak eltüntenek kerestem lelém nyomukra akadhaték nyom jártak könnyűk valának könnyebbek szellő lég messzebbre távozának tőlem homályosabban dicsőbbek voltak szivem emésztőbb sovárgásban égett szivem sovárgott sorvadék társim nevettek sápadt fiún jóbarátom ő nevetett fejét csóválta búsan szomorún lelt kérdezte felelék hisz tudtam lelt szomjas valék vizet ittam enyhité viz tikkadt kebelt meguntam földi életet elvesztette szépségét szememben mondám mennybe ahová fájó szivemnek tündérnépe lebben mennyekbe léget szívom színak szomj éget futnak tőlem ah utánok keresztülbolygom mindenséget fényes tavasz mezőn szivárvány égő szivárvány százezer virágbul búsan néztenek tudták elkészűlök világbul legnagyobb hegy tetejére mentem tekinték ég átlátszó kék felhőtlen ég beléláttam tisztán ábránd alakjaim legszebbike égben ajka mozgott hallottam hívó hangjait láthattam felém kezével inte megyek mondám bérc szélére léptem száz ölnyi mélység nyilt alattam ugrám hátúl kéz ragadt eszmélet visszahanyatlottam eszméltem dicső alak egekben imént állt mellettem érezék leirhatatlan édes érzeményt föld éghez zavart elmémmel gondolkodtam mennyben angyalomnál perccel földön gondolám szólni tudék mertem szólani félvén ajkam megnyitom keblemből menny szállani megragadtam angyalom kezét tűnjék tőlem derekát átövezé karom átövezé égő szalag merőn szemléltem fényes arculatját csodálom szemem világa veszett földöntúli fénytől benéztem szeme csillagába sötétkék csillag ő szeme szemöldöke fekete szivárvány vállán úsztak barna fürtei éj rózsatenger árján mertem nyitni ajkamat beszéltem üdvről angyalokrul égről homályosan beszélheték ő értett beszédből lyány szólt földi lyány angyal föld ég mélybe estél mentésedre jókor jövék földön válaszoltam földön égen oldaladnál kedves oldaladnál hisz egem űlj mellém engedd karom szorosabban fűzhessen o engedd sajátom tulajdonom képzetem teremtett leültünk szikla tetején beszélgeténk kérdezte bús sohajtás szólék öledben csókkal meghalok csókolj lyányka föltámadásom föltámadok csókod ért bú sohaj valék gyönyörnek mosolya ő megcsókolt kéreté szavamra ajkamon ajka csók ajk váltunk kővé függtem csók csók édesb méznél anyatejnél ezóta élek elcsattant csók ajkamon érzém szállt lélek tekints szólott csók után lyányka látod változás honnan mostan ég föld kékebb ég sugárosabb nap fák hűvösebb árnyék pirosb rózsa illatosb lég ah világban járnék világ minő feleltem változánk bármiként törődünk véle változás áldás reánk egymás ölébe fontuk beszélgetésünk rózsakötelét eszméltünk ábrándjainkból láttuk nap földre lép alkonyodék arany felhőkön szállott nap violaszín hegyek mögé messzeségbe nyúló rónaságot száraz tengert halvány köd födé szikla állottunk piroslott végsugártól bíbor párna trónon hisz trón boldogság ifjú királyi párja elbúcsuzánk szóval szemeinkkel szomorúan vidáman éjt néztük haldokló sirt túl szebb világ ígértük holnap eljövünk ketten eljövénk hiven éltük által tavaszt ajk ajakon kéz kézben szív sziven éltük által nyarat napunk virágszál vala bokrétából melytül illatot nyer istenek olympi asztala virágok elhervadtanak ér szemlélnem száraz kelyhöket röpűlj kornak édenéből haldokló hattyúm bús emlékezet eljött ősz vad zsarnoka természetnek kérlelhetlen karja letépi szegény fák levelét földre sujtja lábbal tiporja lábbal tiprá boldogságunkat reánk küldé enyészetes szelét elválás képiben arcainknak leszaggatá rózsalevelét elváltunk lássuk komoly borongó őszi este ködön távolból lyánykámat könnyes szemem mégegyszer fölkereste futottam útat tekintve arcom kezem tövistől vérezék futottam árván hullócsillag magából kilökött ég arcom kezem begyógyult arcom kezem tüske sérte szivemből vannak irtva elválástól támadott sebek sebeknél jobban fáj jobban fáj feledem ábrándjaidnak édes üdvességét tündérálom szerelem 
360,természet alunni mentél alunni múlt ősznek végivel elbúcsuzál kedves gyermekedtől elbúcsuzál leghivebb fiadtól őtőle elbucsúztatok gondoltad végbucsútok alszod természet téli álmadat alszol megálmodád megálmodád bánatot ébredésed reggelén megüt fogsz ébredni fölkelt tavasz csalogány mond legszebb éneket föltámadásod hangos ünnepén érkezésed csalogánynál szebben üdvezelte széttekintesz kérdeni fogod legelső dalnokom ő sírhalom felelet természet viseld gondját sírnak lakója leghivebb fiad viseld gondját ültesd áldás virágaid legszebbjeit reá ugysincs honnak hálás keze megtegye elmulasztanád hazában jeles sírján ingatja vándor fuvalom feledésnek tüskebokrait modd hazám multad illeti multadat jelent vád szivedben helye maradni méltó emlékezetének méltó haza szivében hordja emlékét hazát szivében hordozá emlékezést emlékezést neki sírhalmához mentek ejtsetek reá könnyet megérdemel könnyet szárított meleg lelkének hő sugárival dalnokot sirattok könyűim omoljanak függetlenség bajnok férfiáért hajlongó görnyedő időkben tanúla térdet hajtani hajtá fejét szabad szegénység kőszikláira semmint függés bársony pamlagára sirassa benned elhunyt férfiú természet leghívebb gyermekét sirassa benned dalnokát hon legkeserűbb könyűm benned függetlenség hősét siratom 
365,mögöttem múlt kék erdősége jövő zöld vetése hagy érem vándorlok országuton puszta vadon vándorlok csüggedetten örökkétartó jelenben 
367,szállnak reményink madarak legjobban szállanak szíják mennyei tiszta léget sas tanyáz jön való zord vadász lelövöldözi 
383,dacos leány megcsókolni magad átölelnem derekad nap nap után napjaid elhaladnak maradsz magadnak száraz derekad senki öleli koporsónak deszkája halvány ajakad csókolja sír férgei gondolj érzesz rendül szived érezed hideg csók hideg ölelés 
387,elmém gondolkodik világrendszer fölbomlana eső hó esik esnének csillagok folynának csillagpatakok 
426,átok földön fa termett amelyből énnekem bölcső készítteték átkozott kéz fát ülteté átkozott eső napsugár fát felnövelte áldás légyen földön fa termett melyből koporsó készűl áldott kéz fát ülteté áldott eső napsugár fát felnövelte 
