id,versek
338,hegyen űlök búsan nézek boglya tetejéről gólya völgyben lassu patak tévedez fáradt életemnek képe elfárasztott szenvedés búm örömem kevés bánatomból árvíz lehetne örömem sziget fenn hegyen völgyben zúg szél közelget időjárás ősz ősszel természet énnekem haldokló természetet szeretem tarka madár fütyörész ágon sárgapiros levél csörög fákon lehull fák levele bárcsak lehullanék ővele holtom után belőlem vadfa lenni szeretnék erdőben számomra tanya világ bántana szeretném vadfa lennék erdőben tűzvész belőlem elégetném világot mindörökké bántott 
357,jégeső szakad fehérek habok tajték táncol villámlás ragyog mennydörgés ropog forgószél kereng harangok zugnak erdők rengenek tenger mozg föld rombadől ember állat madár elbújt vész elől 2 vitorlánk kormányos halovány merne szállani csónakunk után ifju szólt lány felelt evezz taszítsd csónakot jégzápor golyók borítják útjokat tengeren kék őrtűz lobog némán villámlanak elsűlt fegyverek elnyelte hangjokat fergeteg 3 látsz hallasz retteg szived szállunk szabadon vad tenger tengerészköpeny fölöttök fedél ver kebelök suttognak kevély örömben mozgó hegyekbül vészes óceán kelnek enyésznek habok egymásután köröskörül 4 várudvarban kapusnéhoz megvert kutya szégyen marja fel vőlegényt rémes kisértetként zsarnok őszapa toronytetőn hangjához képest vihar szelíd hallatlan átkokban kívánja halált lyányának legjobb legszebb család végtagja 
389,mosolygjatok mosolygjatok leánykák szemei fogom felejteni megcsaltatok véljük lyányok szíve ég mélyei ragyognak lyányi szív csalárd folyó amelybe sugáraikat veték égi csillagok mennyet keres elnyelik habok 
392,ifjúság forgószél virágfüzért sodorsz magaddal virágokat futtodban homlokunkra keríted perc leröpíted gyorsan futasz búsan álmélkodva állunk kérdezzük igaz nálunk valál igaz 
411,férj hazajő betegen hű nője orvosért hirtelen siet istenért orvostól remél rohan érte szél gyorsan keresi tudja orvos öl 
418,álom természetnek legszebb adománya megnyílik vágyink tartománya lelünk ébren világon álmában szegény fázik éhezik bibor ruhába öltözik szobák lágy szőnyegén álmában király büntet kegyelmez birál nyugalmat élvez álmában ifju elmegy kedveséhez kiért epeszti tiltott szerelem olvad égő kebelén álmamban rabnemzetek bilincsét tördelem 
429,ült lyányka boldogan tünődve sziklaparton tenger várt akiről tünődék kedvesének koszorút kötött átellenben kelt esti csillag tenger gondolt vele a9 leányra nézett kék szemével sohajta hullámkebele szeretlek benned irgalom fürödjél üdvezűlök kebled megcsókolhatom szépségek leánya szeress hitvesem földiszítlek menyasszonyát diszíté királyfi fürteidre fölhozom dúsgazdag mélységemnek gyöngyeit elveszíti ragyogásaiktól szeme fényét rád tekint rád tekintsen senki viszlek napkeletre szigetbe telve föld gyönyöreivel patak szivárvány híg gyémánt tiszta levegő mezőnek órán új régieknél szebb virága nő szebb éj nap szebb tél kikelet madarak hópelyhek esnek zengedeznek tündéréneket keblemre szépségek leánya szeress hitvesem napkeletre szigetembe viszlek élünk örök szerelmesen sajka ülj lyányka ringatom szelídeden elalszol fölébredsz leendesz szigeten esdekelve beszélt tenger leány érté szavát fejté rengő haboknak suttogó egyhangú moraját akközben kész koszorúja várt ifju megjöve látá érkezőt tenger hah fölháborult szive többit látta eltünének sűrü fák mögé sötétzöld lombozat éj sötét kárpitja elfödé reggel vitorlás hajón boldog ifju tengerre szállt tenger jókedvvel nyugodtan vitte messzeségen menj menj ifju gondolá magában szerencsét vándorlásodon halálod óra lyányhoz visszavon kedvezek sebesen röpítlek lyánytól távozol leány jősz vészemmel találkozol leányka állt nemsokára tennap koszorút kötött koszorúja összetépve fekvék széteresztett fürtei állt tenger ég közötti végtelenben járt tekintete elfáradott galamb sas helyről helyre kergete elment elment megcsalt megcsalt hagyott hagyott kettőnket gyalázatot panaszlá leány keservét tenger meghallotta birodalmában alvó habot fölriaszt után küldé hajónak csábitó ifjút vivé hullámok hajót ifjut csapással zúzták semmivé szólt tenger szegény teremtés teszesz teszesz megcsalt szerettél szeretlek szeretsz ér élet tenéked karjaimba vesd magadat legyek koporsód eltemetlek gyalázatodat értett lyányka megérté tenger szavát leugrott szikláról tenger eltemette gyalázatát 
431,sötétzöld sátoros erdőben járok kevély tölgyfák szerény virágok fákon madarak virágon méhek csattognak döngicsélnek rengedez virág fa hallgatják zenét elandalodva alszanak elszenderedtek megálltam mélán merengek merengve nézek patak habjára nyílsebesen rohan árja fut kergetné felleg árnyát fellegét száll ekként kergettelek ifjúi vágyak árnyak valátok foghatálak menj menj emlékezet feledtem magányba feledni jöttem 
442,nógrád gömör hosszan nyúlik mátra erdőséges ága sörényes elfáradt oroszlán nézvén sötéten tájakig hegytetői kősziklára ül borús napokban pihenni vágyó terhes felhőknek vándor serege műhely komor kovács dörgedelmes égiháború készítni szokta villámokat haragvó isten égő nyilait állt salgóvár óriás egekre nyujtja vakmerő kezét csillagot raboljon állt salgó éghez pokol tanyázott századoknak döntő lábai elgázolák rég vár tornyait belőlök csonka fal maradt szomorkodással tölti idejét lármás ifjuság után éltét megunva remetéskedik fölmentem hegy sziklatetejére letelepedtem romok verőfényes nap tekintetem lelve gátot mérföldekre szállt börtönéből megszökött madár vigan köszönté kék messzeséget faluknak tornyán mezőknek juhnyájain patakok vizén mindemhol nap fénye tündökölt lelkemet képek körözték vidámak lelkemet homályos látkörbe vitte komoly merengés holott körűle kétes ködruhában mogorva árnyak lengtek kihalt sötét középkor véres napjai megvirradott tizennegyedik század hazánkra éj következék borús éj jött áldozott ő napjának árpád családnak végső sugára harmadik endre halt pártok kelének párt fergeteg fergetegben folyó zavart zavart folyóban könnyü halászat elfeledék hazaszeretetnek örök szentségét fejetlen ország önzés bünébe sűlyedt tagjai rabolni kezdék édesanyjokat gyámolától elesett hazát haramjabarlang sziklavár honnan kipusztitott vidékek sohajtására gunykacaj felelt őszi bús szellő után jön süvöltő téli zivatar salgón kompolti péter úr nevét rettegve emlité táj ameddig kardja buzogánya ért övé kincs vala ellenállás szálla szembe véle kincs helyén vérfoltokat hagyott követte rablás útain kompolti dávid kompolti jób zsivány apjoknak méltó fiai kipusztíták szomszéd somoskőt jött távolabb fülek tanácskozás fordítsák léptöket jelenleg hevernek apa fiúk komor teremben medvebőr kacagányul vetnek vállaikra indulóra kürt megriad hevernek eger borával sürítik sűrü véröket ereikben rémesen kereng világok közti téreket keresztülkasul bolygó üstökös emeljétek kupát fiúk kiálta péter koccantsatok gedő simonnak egészségire élünk isten megsegít holnap éjjel vendégei leszünk éljen őkegyelme éljen zúgták fiúk harsány mennydörgő torokkal teremnek hangos boltozatja éljenekre nyughelyéről fölvert szelindek elkezdett morogni morgott hosszan belefáradott gedővár csendes halva reáborult éj ráborúl halottra koporsó födele virraszt késő éjszakán gedővár néma falai szerelem hazaszeretet égnek legszebb csillaga mindenki szunnyad gedő simontól riasztja álma nyúgodalmát honfigondok éber tábora férj bús lámpa fénye pusztult hazája sorsán elmereng szomszéd teremben nője térdepel szépségében ragyogó perenna imát sohajt égiek boldogítsák magyar hazát honnak boldogsága mindaddig férje boldogtalan nő felsikolt ijedve hallván közelgő fegyvercsörgetést belép férjéhez rémülve ajtó nyilt kompolti péter jött kardosan gedő uram jóestét kivánok szólt haramja vendégid jövének remélem szíves házigazda léssz kérés nélkűl átadod nekik kivánnak vagyonod csodálkozol váratlanúl leptünk észrevétlenűl léptünk eléd egyszerű megvesztegettük porkolábot ő megnyitotta várad kapuját bejöttünk százan százan legényid egyig megkötözvék fiúk javában álmodoztak kezökre hurok került gedő ur add amid szavaimban kételkedel tekints megnyitá ajtót láthatta száz fegyverest gedő köztök kompolti jóbot dávidot fossz zsivány vidd találsz szólt megvetőleg várúr perennám eredj szobádba aggalom bántsa lelked mególak legdrágább kincse életemnek többivel gondolok hízzanak gaz tolvajok kompolti péter ment kutatni véle martalékra vágyó cinkosok dávid jób állt merőn ajkok pecsétli csodálkozás kérdték látomány tündére álomvilágnak szállott földre falak közé méla bámulás ködében eltévedt lelkök visszatért léptek ajtó perenna teremébe nyílt vont karddal állt férj vont karddal rettentőn angyal őrizé paradicsomot dörgött jövőkre kétségbesés halál szolgája küszöbön szent ajtónak tiszta küszöbén férj zordon ifjut rettenték dörgő szavak szemeknek átszuró világa villámlásként szállt hang utamba állasz kiálta jób utamba mersz állani neked keresztültörnék kezeidben száz kard villogna kard hegyéről halál vigyorgna összecsaptak csengő fegyverökkel gedő jób kőszikla egymás sujt földindulás akközben dávid rést lelt besuhant perenna elszorult kebellel aggodalmak árján fuldokolt jajsikoltás halk sohaj nő sikoltott férj sohajtott nő dávid vett ölébe vitt férj jób átdöfé szivét salgó gedővár emelkedék hajnácskő sziklaormi vár csend várban vár mindenki alvék toronynak őre virraszta nyilt szemekkel fövenyóra éjfélt mutatott zaj hasítja csendet keresztül halk percről percre hangosabb őr keresztet toronyból fél bátorsággal néz völgybe zavarná világ nyugalmát éjszakának kellő közepén boszorkányok kisértetek lenéz őr teljes hold világa aranyfátyolként leng vár vár alatti völgy ezüst ködével szerelmes lélek összeolvad fényhomályban gedővár felől salgói úton nyargal lovag ölében hölgy hófehér ruhában hollósötét haj lengő fürtivel mögöttök lovag tünékeny jelenés toronynak őre fölébredt álomnak hivé fölére salgó udvarába kompolti dávid martalékkal életének adá jelét aléltan fekvék karjain szivében vért eszméletet megállitá félelem futás gyöngéd karokkal tette ifju kerevetre csínnal bánt vele gyermek kicsiny madárral fészkébül épen lopott megállt elmerűlve nézte lelkesedve szólt fejem ég szem ahány csillag bámulnálak valamennyivel ismerős arcod vonása találkozám véled igen emlékezem láttalak gyermek jártam vadon homályin ártatlan gyermek vérzett szive vérezett őz szilaj vadászok gyilkoló nyilától láttalak szenderegtem völgyi forrás virágos partján édes álmaimban megjelentél tündérek leánya jövél lehajlottál lehajlik földre szivárvány fülemben égi hangokat sugál karom kinyujtám öleljelek fölébredék valál rengeteg sötétzöld mélyiben fehérlő árny alakodat futék utánad esti szél tünedékeny pillangó után futék hegyre hegy tetején bámulva álltam szomorkodám voltál tőlem égen esti csillag képiben ragyogtál gyermekkorom tűnt gyermekéveimmel eltünt regényes ábrándim világa vad ifjuvá szelíd fiú véled találkozám beszélek hallod beszédem mozdulatlanul fekszel elesett szobor élsz meghaltál halj hervadjon virág föld szinén légyen tavasz hah nyílnak szemeid szemek égetőn vakítók jutottam teremtő műhelyében napok készülnek nap égre fölkerűl mindenséget porrá égeti 'elég bátya énrajtam sor hang szakasztá félbe dávidot jób hangja mostan érkezett 'elég bátya énrajtam sor drágakincsen ketten osztozunk eszmélt perenna csodálkozással nézett töredezve szólt férjem férjem terem hisz mienk juték férjem magára hagyja hitvesét férjed menyecske útazott felelt jób kár várnod utából visszajő rég elvirítnak ifju bájaid feledd add nekünk magad részesűljünk mink gyönyörben férjed mennyországtól bitorlott oldalamtól szemtelen kiálta nő szólj szóért léptedért férjem eljön rémesen lakolsz férjed eljön szóla jób hisz mondtam útazott messzire ahová ment porszemnek látja földtekét szóval várd nézd kardot piros vért férjed vére megöltem szabad asszony szabad női hűség rabbilincsei korlátozzák lelkedet szabad használd szabadságodat kar négy kar vár reád boldogítson ölelésivel perenna némán merően állt némán merően hidegen fehéren holt csendes téli éjszakán száraz bokor ellepett hó állt perenna kardra bámult drága vér aludt mozdulatlan némaság szivét lelkét harcok szaggaták lélek sírt nyögött küszködött jajgatott jég befagyott patak kitört végtére kétségesés kitört tűzokádó hegy méhéből füst lángoszlopok átkokat szórt rémes átkokat zsivány fejére férje gyilkosának átok virág illatos virág feléje dobnak szagolja kedvtelve állt hölgy jób végzé kezdette hah istenemre átkozódva asszony menj férjhez naponként férjedet naponként megölöm átkozz hölgy hallgatom átkod megfogamszik perenna dávid lábaihoz borult átfogta térdét esdekelt ifju arcod ördögi ezé könyörülő ój tőle ój szeretni foglak szolgálód ments férjem gyilkosától sátán paizsom foglak óni gyermekálmaim földönfölűli tündérgyermeke kiálta dávid fölemelve foglak óni paizsod nyúlni kíván paizst ketté törnie öcsém jób ehhez tartsd magad bátya monda jób szemében ellenszegűlő dacnak lángja gyúlt bátya alkuszunk minálunk martalék közös kettőnké menyecske engedsz tudd kard amellyel férjének írtam úti levelet másvilágra kard éles karomnak sincsen legkisebb baja egymás elébe állt fiú egymás elébe állt hallgatott nyelvök kardjaik beszéltek kompolti péter jött rájok ordít megálljatok bajvivók megálltak apánk köztünk biró szóla jób asszonyt magának akarja dávid bátya tartani mondom ehhez joga ő kettőnké igazam hitvány fiúk szólt megvetőleg apjok hasztalanság annyira feltüzel egymás karddal rontotok mihaszna pörben mertek biróul híni igazságot szolgáltatok halljátok hölgy egyiké egyiké másiké igen hölgyet bírni fogom kihullt kard fiú kezéből vérök föllázadt sustorgott víz amelybe villám csapott dörmögni kezdtek bosszus dolgokat keresztülszúró lángtekintetét jártatta rajtok apa parancsolólag kiálta mer moccanni morogni kompolti péter kiáltja csitt miből teremté isten szivet bútól kíntól hasad amennyi érte szegény perennát őrizve salgó szűk falai ült fogoly hölgy napok óta nap századokra nyúlt azokra nyujtá szenvedés árva lélek szenvedett pillanatban keble meggyuladt fájdalomtól pillanatban rettegéstől megfagyott hosszan tünődék véghetetlenűl szabaduljon falak közűl álljon bosszut férje gyilkosán talála módot jött reá legnagyobb csapás kompolti péter nyilatkozék asszony benned sátán lakik megbüvöltél napról napra jobban tetszel akarod feleségül veszlek megyek szólt elhatározottan perenna hangon halálnak angyala mondta szók kompolti péter végórád ütött magához híta dávidot perenna szóla ifju igazán szerettél pillanatra fellobbant lidércnek lángja érezél irántam szerettél szeretsz szeretlek válaszolt ifju szeretlek völgyet patak szeretlek csillag eget szeretlek féreg gyümölcsöt szeretnél szólj asszonyom érdemeljem szerelmedet felelt nő módja öcséd megölte férjemet apád magának hitvesűl kiván apádat második leendő férjemet szintúgy utálom férjemnek gyilkosát szeretsz szabadíts gonosztól tiéd apádat öcsédet megölöd örök rejtélyű érzés szerelem folyó szemetet máskor virágot hordasz vizeden helyről emberek szivéből szerelem végtelen óceán határát látta senki szállt fenekére senki állsz óriások óriása mesés nagyságban nyugoszol meglátja széles tükrödben határtalan menny csillaga háborogsz fölszíneden csatáznak alvilágnak szörnyei mindenható erő szerelem mindenható angyallá embert angyalt ördöggé ördögöt emberré könnyen átváltoztatod derűlt kék éj tiszta csendes éj vidáman néztek felhőtlen magasból földre hold csillagok vidáman hah történt földön apa testvérgyilkolás kigyóként csúszott dávid terembe apja szunnyadt ágya függönyét széttolta halkan reszketett keze kősziklát hengerítene fekszik alszik gondolkodék merőn szegezve égő szemét szelíd arca ébren vonása lucifer látod szelídnek gyáva lelkiismeret eredj hivatlan vendég menj tova hallgatok rád hasztalan nyujtod felém fenyitő ujjadat intesz parancsolólag hallgatok rád nézd hallgatok alvót torkon ragadá fojtá lélekzetet nyögött rángás vége bevonta függönyt mene küszöbnél visszafordula megtekintse maradt élet testben támadand ágy megállt állt meré kárpitot szétvonni benézni rettentő müvére lélekszakadva kifelé rohant terembe öccse zajra jób fölébredett fölült fél eszmélettel nézte jövőt eszmélt akkorára keblében járt gyilkoló acél bátyja falról ragadt halálos dávid szurása feléje lépett tántorogva öccse megragadja öldöklő kezét új suhintás jób homlokát elboritotta vére összedőlt kardot dobta dávid futott futott lépteit követte százezer boszorkány lidérc kisértet ördög irtóztató képzeletben él futott futott tudá fut sötét sarokban megvoná szemét behunyta lássa számíthatatlan rémeket látta behunyá szemét apja halvány arca állt öccse véres megvagdalt alakja intett kezével távozzanak távozának közelebb jöttek hozzája közelebb vágták körmüket torkon ragadták lég után kapott jajnyögéssel összeroskada fölébredt reggeledni kezdett hajnalfény betört ablakon körűltekinte látta apja ágya feküvék apám ébredj ébredj hallod szólott megrázva holttetemet alszol hosszan mormotér fényes nap jer menjünk rabolni szabad vásár minthogy király menjünk rabolni szálljuk gedővárt tiétek kincs arany egyéb vár asszonya kelj rángattasd magad ébredsz no fölébredsz ítéletnapon böffentsd istennek elaltatálak megfojtalak elindult ment szomszéd terembe kérdé öccse testét megrugva volnál jób öcsém manó földön heversz neked bezeg ágyad lehetett bordáidnak becsűletére válik jajgatnak durva ágyon kelj mosd arcodat merő vér kelj hallod tatár veszem észre fölkelni kedve jobb pompás alkalom kedvesem megszöktethetem ment szobába perenna megölted kérdezé hölgy öltem fölkiálta dávid öltem senkit senkit feküsznek szépen csendesen fehér piros jer angyalom jer alszanak megszökhetünk jer senki vesz észre fölnyargalunk bástya tetejére onnét égbe röpülünk hah megőrült gondolá perenna borzadva hátrált ifju ölébe fogta vitte kifelé nő sikoltott csitt csendesen mindenre kérlek szent előtted szólott ifjú fölkel zajodra szökhetünk elfognak hah nézd nézd jőnek ezzel rohanni kezde fölrohant bástyafalra röpülj kiálta leszünk égben átszorítva hölgyet leugrott mélység sziklacsúcsai vértül hajnaltól pirultak dávidnak kelle temetés elnyelte vár alatti mélység temetve eltemesse apját öcsét ember reá kipusztulván kompoltiak elosztották rablott kincseket legényeik osztozás egymásnak esvén kardot fogtanak kevés jutott épen közülök nagyrészt elestek holttesteik éhes hollók tápláléki lettek állt salgó zajtalan hollóknak károgása szólt holttetemekkel megtelt udvarában völgyben népség futott szél elől salgóról jöve 
455,szabadságért küzdött ifju börtönbe dobták űl megrázza átkozza bilincsét kegyetlenűl bilincse szóla hozzá csörgess átkozzál csörgess ifjú csörgésem átok zsarnok fejére száll ugye ismersz szabadság csatáiban kard épen kezedben villogtam vér mezején szerencsétlen szerencsétlen kardoddal találkozál csörgess ifjú csörgésem átok zsarnok fejére száll bilincset vertenek belőlem belőlem kard valék vélem vítt szabadságért szorítom szörnyüség szégyennek haragnak pirja rozsda rajtam csörgess ifjú csörgésem átok zsarnok fejére száll 
466,képzeletem por magzatja mennydörgés apja villámlás anyja csecsemőkorában sárkánytejet szopott ifjú korában oroszlánvért ivott birtam vele vad képzeletemmel országról országra vándorolni ment tenger zúgásával összekeveredett barangolta földet eget üstökös nyargalt sivatag pusztákra zöld vadonerdőkbe kék hegyek ormára vadonerdőkben tölgyeket szaggatott hegyek tetején sziklákat ingatott vad fiú virág melletted barna lyány melletted eped suttog beteg esti szél szilaj képzeletem megszelidűltél 
471,megfogamszott átok őszi köd sötéten űl puszta világ sötétebb ködborulat ifjunak arca halad komor ifju ragadja lova száguldó paripán komor ifju tudta megyen ősapánk paradicsomból kiűzve lőn tudja megyen szerelmet nyerve lyánytul örökre bucsút vett céltalanúl ifju halad ködborulat komor sötét csillámot vét sárga tövisfa reggeli dértül ifju halvány arca szeme könyétül csend csendben hallani sohajt varju károgást 
477,szegény fiú éhezék megevő falatja szánta föld ég hosszú hosszú inség után szóla hozzá sötét alak földi bajtól megszabadítalak éhhalál szavai hangozának fiú mentül hamarabb pihenjen ment sírt ásni önmagának sírján dolgozék földben edényt talál arannyal drágakővel csordultig koldusból nagyúr él fejedelmileg körűle pompa fény drága ételek fiú dúsgazdagságban féligmeddig vig fél szegény fél fölébredéstől véli álmodik szegény fiú talált kincs édes angyalom merem hinni szeretsz félek félek álmodom 
489,tavasszal menj szabadba fris patak suttog szaladva kergetvén est szellejét virágok illatával csalogányok dalával fut mezőben szerteszét mosolyogva néz rája csillagok hold sugára patakzajjal madarak dalával virágillattal csillag holdsugárral ifjúi lelked lyányka megtelik eredj haza aludjál reggelig álmodol jót szépet adja mindazt jövendő néked 
496,láttál róna elszállni madársereget rája lövének szállnak évek pillanatig hallani szárnysuhogásaikat másikban kisérheti szem kétes utat röptük iránya hasitottanak rohanva annakutána híre hamva karavánnak messzeség ködében ég felhőivel összefolyának állasz néma puszta határon tünődve való álom 
518,csuklyában barát szentnek lennie menyecskéknél lyányoknál őneki helye kabátban deák mozog szive menyecskékhez lyányokhoz korán mennie mentében huszár trombita megharsan menyecskéktől lyányoktól káplárhoz fut gyorsan subában juhász kutyabaja néki menyecskékkel lyányokkal világát éli 
529,tedd bojtár subádat mennykő szántsa hátad látod patak letette vele langy tavasz letétette falu végén foly patak fehér keble dagad dagad dagad széles jókedvében ég lenéz kéken szállott cinege honnan jöttél fülemile akárhonnan gondom rája dalolj bokrok furulyája kizöldült kert fája toll nőtt rája röpülj megtollasodott fa űljek rózsámmal árnyékodba mégy boltba kislyány pántlikát akarsz venni nézd mező szebb pántlikát árul szebbet ingyen virágbul 
554,küszöbön guggol sári néni guggol akar nőni nyergelve pápaszemmel orra varrogat szemfedőjét varrja sári néni kendet sárikámnak húgomnak nevezték ruháján odafönn ránc orcáján líg lóg derekán ruhája villával hányva sári néni kendet sárikámnak húgomnak nevezték haja tél látom fázom fejér fejérített vászon borzasan űl feje tetejében gólyafészek kéményen sári néni kendet sárikámnak húgomnak nevezték befelé vette utját szeme ráúnt régi születőhelyire benn pislog szomorún vígan lámpa beroskadt sírban sári néni kendet sárikámnak húgomnak nevezték keble róna puszta csendes róna alatta szív vóna szív mozdulatlan elvétve dobban sári néni kendet sárikámnak húgomnak nevezték vad tékozló fiú ifjúság marokkal szórja gazdaságát jön apja zsugori vénség visszaszedi elpazarlott kincsét sári néni kendet sárikámnak húgomnak nevezték 
555,vén torony rónaság letűnt századba visz képzelet kevélyen néztek hajdan falak ormukon szent jelt tartottanak szabadság zászlója szent jel játszott viaskodó szelekkel piros szárnyát hivólag lengeté kiben vér elszántan jött elé gyűlt toronyba ifju bajnok harc öltözetnek csillogása rajtok fegyveröknél fényesebben sugárzott hősbátorság szemökben markunkban kard szemfényünk rabláncunk megtörik harsogák kinn zugott mennydörgés zaj viszhangja sírba dőlt századév ezóta toronynak lobogója szabadsági zászló lebukott alusztok dicső bajnokok szabadon elestetek rabszolgaságban éljetek torony egyes egyedűl halomra dűl idétlen rom mogorva puszta váz falai senki tanyáz holt század fekszik odabent szemfödele hosszu méla csend 
583,dalaim dalaim fegyverkezzetek hangoztassátok harsonákat emeljétek paizsra ifju leányt mátul szivemet birandja királyné üdvezlégy ifju királyné lerántom napról piros sugáru aranyat fölszentelt fejedre koronát fonok égboriték lobogó kék selymiből égi gyémántok ragyognak drága darabot lemetszek koronázási köpenyként királyi vállaidra akasztom kiséretűl adok neked fölcifrázott szonetteket kevély tercínákat udvarias stancákat elmésségem leszen kengyelfutód bohócod képzeletem heroldod húmorom nevető könyűkkel címeren királyné letérdelek hódolva pirosbársony párnán átnyujtom darab észt elődöd irgalomból meghagyott 
589,hittem szemembül sors örökre számüze pillámon sötét fájdalmak fényes követe vidultam boldogság nyájas napsúgarán felhő takarta önti záporát zápor könny könnycseppecske kínosabb patak sírtam sírtam miattad szerelem siratálak szegény pusztúló nemzetem ennél keserűbb könyűt ejtettem égő szerelem hamvadó haza könny tüzes vas pokolnak lángja süt irtóztatón irtóztatón orromba ment pípafüst 
590,falu végén kurta kocsma rúg szamosra látná éj közelegne éjszaka közeledik világ lecsendesedik pihen komp kikötötték hallgat sötétség kocsma bezzeg hangos munkálódik cimbalmos legények kurjongatnak reng ablak kocsmárosné aranyvirág legjobbik borát vén nagyapám tüzes ifju babám húzd cigány húzzad jobban táncolni való kedvem eltáncolom pénzemet kitáncolom lelkemet bekopognak ablakon zugjatok üzeni uraság lefeküdt alunni vágy ördög bújjék uradba menj pokolba húzd cigány ingemért jőnek kopogtatnak csendesebben vigadjanak isten áldja kendteket szegény édesanyám beteg feleletet ad kihörpentik boraikat végét vetik zenének hazamennek legények 
603,várom várom lakodalmam nehezen no leszen világ hét lemorzsolom apródonként szegény ember fia apám kunyhót garast hagy baj baj baj elélünk maj' menyasszonyom akaratos kisleány hajtok fejet szó után tüzes patak vérünk megférünk ő enged holnap engedek elejét álljuk szépen pörnek nappal összeveszünk este kibékülünk 
615,nyílnak völgyben kerti virágok zöldel nyárfa ablak látod amottan téli világot hó takará bérci tetőt ifju szivemben lángsugarú nyár virít kikelet sötét hajam őszbe vegyűl tél dere megüté fejemet elhull virág eliramlik élet űlj hitvesem űlj ölembe fejedet kebelemre tevéd holnap omolsz sirom fölibe előbb halok tetemimre könnyezve borítasz szemfödelet rábírhat majdan ifju szerelme elhagyod érte nevemet eldobod özvegyi fátyolt fejfámra sötét lobogóul akaszd feljövök érte síri világból éj közepén leviszem letörleni véle könyűimet könnyeden elfeledéd hivedet szív sebeit bekötözni örökre szeret 
620,álmodtam minap ébren alva álmodám ah álom vala amidőn leírom kezem reszket gyönyörtől ballagva mentem hosszu úton azaz ballagva sebesen puszta táj jártam puszta prózai tájnál lakói voltak prózaibbak szenvedélytelen nyugodt pofák siettem siettem mentül hamarabb mögöttem hagyjam boszantó tájt boszantóbb arcokat elvégre értem magas kerítést gyémánt kapujára fölírva szivárvány betűkkel szerelem országa vágy szomjasan kaptam kilincset bényiték égi látomány állt legdicsőbb vidék festők költők müvészi mámorukban teremteni képesek paradicsom virító széles hosszu völgy virággal rózsafákkal amekkorák másutt tölgyek középütt sétált folyó visszafordult helyre elhagyott fájna nékie végképen elszakadni tőle láthatár szegélye regényes kősziklák valának fején arany felhők lebegtek fürtök elálmélkodva néztem vidéket feledve ajtót betenni beléptem álltam küszöbnél öntudatlanúl beljebb beljebb vont vidék varázsa először virágos réteken mentem keresztül ifju emberek jártak körűlem mindegyik lehajtott fővel tűt keresne kiváncsi lettem megkérdezém keresnek gondosan felelt mérges füvet mérges füvet mivégre kifacsarjam megigyam levét megdöbbenék gyorsan haladtam fáradva értem rózsafához alája ültem megpihenjek amidőn letelepedtem borzalom fejem ifju lógott fölakasztva elrohanék fához harmadikhoz negyedikhez pihenheték sehol fán függött ember túl folyón túl folyón gondoltam boldog szerelem szaladtam folyó csónakba űltem gyorsan evezék húnyt szemekkel habokban holt tetem ütötte partról megriasztott békák ugráltanak ifjak leányok átértem vizen hah régi látomány méregpohár akasztott emberek mindenhol hátúl sziklák ormiról veték mások magokat völgynek éles kövein kifeccsent szívökből vér fejökből velő kétségbeesve nyargalék mindenfelé mindenfelé régi látomány dúlt arcok öngyilkolás csupán táj ég mosolygott 
633,élet éven alá kószálom magyar hazát vándorlok magyarország dicső térségein testvére erdély regényes bércein rónákról nézek hegyek tetőire hegytetőkről nézek rónákra füvetlen fátlan puszta vad erdős rengeteg panorámaképen ellebeg városok harangja mezei kolomp amaz drámákat tündérregéket mond sötét kastély taszít magátul fejér kunyhó barátként üdvezel cél mindegyre gyorsan szél kéj kóborolni hegyen völgyön túl kéj dagad keblem erszényem lapúl 
641,bíró bíró hívatalod játék tréfadolog meggondold meggondold halál szót kimondod hallga hallga nyílik szája szól kimondja halál rája elindulnak ifjúér' pallost köszörűl hóhér nap égre emelkedik ifju feje földre esik nyaka vére fölfelé fut piros szökőkut holdvilágos sárga éjfél sírjából ifju fölkél halomtalan sírgödréből akasztófa tövéből fejét veszi jobbkezébe kapaszkodván üstökébe ballag városba bé birájának háza ártatlanul ölettél bíró szókra ébred fölpattan ajtaja véres fej röpűl ezután éjjel bírót hang költé fel jött ifju éjfelenként bedobta véres fejét 
