id,versek
78,elvégezém szivemben magamat adnám boritalra biblia lelkem sir o roppant bubánat ért fogalmatok gyászos költőnek hallani verse hitvány verse rosz kukk dicsőséget hoz hallottam ezeket szívem ketté repedt verseim mondának itéletet bordalok bordalok tirólatok tirólatok hallottam hivém hir kakasüllején anakreon vitéz mihály béranger alattam alattam általatok bordalok bordalok hitem tündérhona magasból lepottyana amen meghajtom sorsnak fejem tűrök türedelmesen zengem sohasem zengem bort csupán torkomba öntöm ezután 
79,fürdik holdvilág ég tengerében méláz haramja erdő közepében sűrű füvön éj harmatozása sűrűbb szeme könnyének hullása baltája nyelére támaszkodva mondja vetettem fejem tilalmas dolgokra édesanyám javamat akartad édesanyám fogadtam szavadat elhagytam házadat földönfutó lettem rablók fosztogatók közé keveredtem köztük élek szégyenére ártatlan útasok veszedelmére elmennék haza hagynám ezeket örömest hagynám édesanyám meghalt házunk összeroskadt akasztófa 
81,világ zajátul faluban kivánok élni ezentul csendben boldogan boldogan haj világban boldog valék üldözött utcán szobámban föld ég napom éjem vad hiúz szemek támadásra elfogásra készen lestenek összeszedtem sátorfámat szépen megszökém nap támad éltem bús egén szent magány hegyláncaid tetőin látnak szívtelen rémarcu üldözőim hitelezők 
85,barátim forintom hágjunk nyakára rézangyalát jövendő gondom jóisten eztán ád szerezzem pénzt szerzem eligyam egyem barátim terített asztal dicsőbb ádám éva édene búban vigasztal ennél virít lét kietlene szerzem pénzt eligyam egyem emberségemre szánandóbb pára fukarság nyavalyája bánt halmozva kincset kincse halmazára küzd fárad izzad él koldús pénz megszerzem eligyam egyem mondják rend érdemes vitézi zsugorgat nyujt jelen múltat könnyen búslakodva nézi öreg korának szük időiben szerzem pénzt csupán eligyam egyem megnyugtat semmim ameddig éltem vele mennék éhen őseimhez sírom nyúgalom helye ebből indulva meglegyen szerzek pénzt eligyam egyem menjünk néhány forinton élvezzük jót mennyiben jövünk szent jóllakásra mondom rosz pótra nyomja zsebemet szerzém pénzt szerzém eligyam egyem 
96,meredek pincegádor nehéz teher mámor hazafelé mendegéltem terhe összedőltem összedőltem elnyúltam föld színére megeredt orrom vére tégla orrom vére folyt folyt járnék pincébe időbe' rosz időbe' tehetek igen bor bor 
102,mondom ingerkedjetek velem ismeritek természetem föltámad haragom szélvésze fejek beverése tréfa maga helyén boszant mértéken túlmén megboszant akárki megtanítom kesztyűbe' dudálni kislyány huzódol tőlem neked beszélem gyere mellém eszem szépséged világért bántalak 
105,szerelmetes barátom napot (vagy estét firkát kapod hét világ eperjesen hallom szenvedtél keservesen bajod végén vagyon örvendek barátom elhiheted szörnyü mód szeretlek ismeretlen szerettelek rusztiztam t'od komlóban persze tudod feledhetnéd napot részemről feledem matuzsálem életem nos hál' istennek gazdag városban szegény legény másfél hete elhagyám kiknél valék apám anyám apám kibékült rája szinész örűl ő olyasmit érzek paradicsomnak küszöbén almátevett ősünk érezhetett kikergettetett éltem színpadon kín gyönyör hírben szabadon dicső álom elmula borúljon felejtés fátyola mondám másfél hete másodmagammal jöttem tudod pestre elkisért bú szőke gyerkemért szegényke titkolá értem ég bucsúzni hozzá elmenék szomorúan pillantott felém ösztönszerűleg megölelém csókot érzék forrót ajkamon könnyet érzék forrót arcomon tudám őtet szeretem amidőn megindult szekerem elgondolám elhagyom elkezde fájni szivem egymáséi leszünk feledni eszünk egyébiránt időm honn telék vers pajtikám hó vers termett verseknek szűkiben pénzem jőne könnyeden pénz pénz bökkenő életünkben szekérkenő nélkűle kerék lassan forog forgása közben szörnyen nyikorog érte töröm jelenleg amennyi naponként jön miből eszem iszom holnapról gondolkozom jövőbe vetem szemem vagyon dolgában bizonyára kérdezem magambam legfölebb mulathatok többiekkel akiket őszintén szeretek nékem örömem emlékezetben legyetek velem boldogság órája üt áldomásozunk 
119,dicséritek természetet tart legföljebb veletek rosz gombát evett szegény szegény falusiak kisvárosbéliek élünk valódilag boldog pestiek lakásunk fényes palota találni benn mesterség adhata légyen kényelem selyem rugalmas pamlagunk lágy hintaként remeg török basák boldog pestiek mindennap véghezviszünk epikuri tort étket italt nekünk cifra szolga hord zenének hangjai vígan fölzengenek lelkünk elandalítani boldog pestiek színház táncterem efféle hely kapunk hintó terem villám visz múlik éjünk napunk híja semminek csődöt kapunk boldog pestiek 
121,esős idő szürke menny bakancsos köpönyeg szó kiderűljön sétálni megyek tennem feleséget jóisten adott feleségem véle eltréfálnám napot pipára gyujtok esőnek halk susogását hallgatom végigszállok gondolatban fekvő multakon sokon mentem keresztül jót értem roszat nagyrészt magamnak köszönnöm megvalljam igazat könnyelmüség könnyelmüség gyakorta lépésre vitt később vásott fogakkal ettem fanyar gyümölcseit bátran mondom hibám könnyelműségen kivűl maga idejében ifjusággal elröpűl viszontagságos életemnek hű igaz barátja ő hagyott balsorsom háborúiban velem ő hazában bujdosva jártam vad ittam forrás vizéből alvám szabad ég velem ő hazán túl naponta négy krajcár dijért hiven fogyasztám katonák sületlen sótlan kenyerét velem ő könyűkkel sózott szinészi kenyeret megpaprikázták bosszusággal ármánykodó gazemberek barátom költészet ő mindenkor énvelem verseltem bajom színpadon őrhelyen leend haszna verseimnek túlélik apjokat ragyognak holdként fölöttem sírom éje befogad derűl szivárvány támad rákosi mezőn sétára csipjen valamelyik hitelezőm 
123,kegyelmednek rég pihen pennája kegyelmednek megyilt sír szája békességgel föltámadást várja kedves munkája cifra poétai szépség vagyon igaz magyar épség mértékben aztat bélyegzi elmésség olvasni lelki gyönyörűség számos poéta vagyon fogyasztják tintát magyarországban sokan írnak hajdanában kegyelmetek régi világában ember tudja tanultak nyelvet beszédjek tudni magyar német magyar konstrukció elenyészett szomorúsággal nézni eztet szomorú valóságos csúfság gyötri lelkeiket gyalázatos hívság hívságtól üldözve kalamust fogják édes anyánk nyelvét szörnyen megrongálják illendőképen tud beszélni fundamentomos magyarsággal élni kellene küszöbölni kellene hagyni magyar nyelvet ölni kegyelmed mostan sírból föltámadna magyarságot könyvekből olvasna élni igen kívánna halottaihoz visszaszállna nyugodjék kegyelmed csendes békességgel appetitusomat korcs magyarok rontják mulatok kegyelmed könyvével könyvének igazi magyar beszédjével 
125,boldog fejére ég sorsot bor leányért éljen haljon honért 
143,költészet fája életem versem levelke fa levél hervadni felejtés szele rásohajt mivelhogy elhervadni ápolgassam fát hasznot hajt élek hűs árnyékot ád 
146,vándorszinész korában megyeri (van nevet ismeri körmölgeté színlapot kapott öt forintnyi bért mondom öt forintnyi bért először tintáért megyen írni tintás üveget dugá kabátja hátsó zsebibe mondom kabátja zsebibe pénzre tett szert megyeri vig hazafelé menvén ugrándozik inti szentpéteri kari vigyázz kedved követendi gyász mondom követendi gyász ugrándozás kifolyt tinta foltja megmaradt megyeri elbusúl kedvét szegi neki folt kabátja mondom kabátja kabátja éppen sárga jobban látszott folt eldobnám szólt mással birok hordá széjjel szakadt mondom széjjel szakadt 
153,sivatag bús szigete tenger közepének ember madár lépne ismernélek megdermedt jégsziklája föld végének melenget lanyha napsugár ismernélek földöv homokja nyári nap tüzének örök sugára égető pokol ismernélek hallgató éjféleken átokvert kósza lélek koporsajában pihen ismernélek mérve terhe kínnak szenvedésnek létem keresztjét jobban hordanám ismernélek életem örök üdvességnek magas helye tetszenék ismernélek 
157,születtem év születtek árpád daliái ragadva kardot vérkedvelőt világgal mentek szembeszállni mondtam csataéneket versenyt rivalgót kürtjével lehelnek zugási mennydörgéseket vadúl kavargó örvényökbe nyeltek fölvetettem magamat hadvész után nyerítő paripára keresni sírt babéromat hazát teremtő harcok viharába' énekeltem diadalt vitézeimnek párducbőrre dőlve ütközetmoraj kihalt áldomás csengése jött helyébe henyélő század gyermeke megdalolni méltó tárgyam sikere sínlődik nyelv terhes rabbilincsen 
162,bor voltál barátom látom kihalt tüzed értem ége frigyünknek vége vége folyamodtam bús állapotban keresztelő búbánatot vidámsággá kereszteléd járulok eléd varázserődet mutatod fejem nehéz reszket kéz teli pohárt ajkamhoz emeli befolyásod eszközölte hatál kebelbe lélek ép részegűlhet semmifélekép multnak fekete emlékezete dejaníraköntös letéphetetlenűl minduntalan bor voltál bajomnak orvossága utójára feledtesd velem gúnymosolyt lángszerelmem jégjutalma 
163,fekélyek hazának testén mondjak felőletek tűz kiégetnélek égetném rosz véretek tűz emésztő lángom éles hangu szóm reátok átkait kiáltja átkait irtóztatón kincse hazának fér hon boldogtalan hon szegény beteg rablók orvosságra izzad kínnal haza elhordjátok idegen bálványtok külföld oltárira hazán porban esd kenyérért esik szívetek ő vért sír poharaitokba kinn bort töltitek tértek koldusbot nálatok koldussá tettetek tőle koldulhassatok szegény hazából magatok száműzitek vesse csontotokat sír mennyország lelketek 
164,igaz királyom mondogatnak nálad híre szabadakaratnak megtennél magyar javára titkos önkény korlátokba zára közdolgokban korlátozva gyalázatos kény elhat ten lakodba örömednek kútforrása elzárják előled szemed se lássa szolgarabja szolgádnak királyom sajátod lopja sorsod szivemből sajnálom nézz szemembe öreg királyom 
177,katona kiszolgált katona káplár közkatona katonasághoz ifjúságot vittem maradt haza öregséggel jöttem pontosságom hűségem mérve büntetés jutalmam kiszolgáltam generális megveregette vállam 
186,esztendő sírját ássa gyilkolják emberek idő szárnyadnak csattanása jelen év sírban szendereg oltsd haldokló hervadt ajakadnak lélekzetével életmécsedet foglak odaírni boldog évim följegyezve vannak magas tervektől izzadó fejembe eszme magvait vetéd gyümölcsöt bőven megteremve láthatván büszkén nézek jutalmaúl rest munkálatomnak hír csillagja sugárt vetett írlak boldog évim följegyezve vannak szivem sors balkezében fájdalom meggyúlt világa megvénűlt év szóltál égjen szózatodra vad láng kiholt elhamvadt üszke bánatomnak rombadőlt fél ép szív írlak boldog évim följegyezve vannak haldokló év sírod lágy bölcsejében ringat remény hahogy szabad jövendöl hinnem mennyországnak állok küszöbén szomszédságában boldog kornak mondom tünő év bucsút neked írlak boldog évim följegyezve vannak reád függeszté hévvel esdekelve bágyadt szemét sohajtó nemzetem sóhajára figyelve feleltél mennydörögve koszorúját eltépted honomnak ifjú reménye fejére tett írlak boldog évim följegyezve vannak 
187,mondjátok hajnallik hazánk látom ő számára sző sors szemfödelet kérni istent merem nemzetem gyógyítsa fel nemzet elhigyétek életet érdemel figyelemmel átforgattam történet lapjait fontolóra vette lelkem hon végbevitt találtam fölírva századok bötűivel találtam nemzet életet érdemel jóra termett nép honában szív akarat közérdek különérdek elmarad oltárt ember bálványaért emel önző nemzet életet érdemel voltak egyesek közöttünk tiszta hű szellemek tettek hazáért tettenek köztök hon maga hon veszte hálátlan nemzet életet érdemel hazában híven őrzik mindazt nemzeti ősi kincsét magyar nép megveti elveti magyar magyarnak lenni elfeled szégyenel elkorcsult nemzet életet érdemel elősorolnom szegény hon vétkeit sors isten minket megsegit isten szent kegyéből jő megváltási jel nemzet halált érdemel 
199,emésztő gyönyöröm sírhalmodnak hű zarándoka kérdezni jöttem álmodál föld éjszaka borzasztót álmodám földet nap űzé kergeté kétségbeesve vágtatott föld mélybe csillagok nap fáradatlanúl végtelent keresztülnyargalák elkezdett rohanni rendvesztett megbomlott világ zavarban kergeté földet nap vad haragja kergeté megragadt szilaj kezével üstököst rádobta épen szívemen talált képzelhető fájt seb fájt vert halálod legszebb örömem 
228,sírhatnék megbántott valami megbántott mondhatatlanul felhővel lélek rokon megkönnyebbűl esője hull sírok szivelhetem megfogadám sírok könnyek szívem üres megfértek odafolyjatok 
238,egyet mondok sors kettő leány szerelmit add érette átengedem cserébe adósságomat 
243,kék ég zöld föld zöld föld kék ég hangos pacsírta fütyörész dalával napot kicsalta nap gyönyörködve néz kék ég zöld föld zöld föld kék ég tavasz sült bolond idebenn szűk szobában kadenciákat faragok 
245,termettél szakácsnak magyarország édes hazám sűlt részét nyersen hagynád elégetnéd oldalán egyfelől boldog lakóid megfúlnak bőség másfelől éhhalállal sírba szegény fiad 
249,alföldön csárda azok akiket tudok legkülönösebb betekints széles földön párja menni akar dűledez ivója kiben szesz födele csapva részeg ember kalapja 
258,ládámat tolvajtól féltem üres tudós feje szivemben hordom kincseim szivem emlék kincsével ah mon dieu végiggondolom gőzhajói útazásomat minő boldogság útitársamúl gyönyörűséges hölgy akadt hölgyek szégyenlős előbb némán bámulám elszántam magamat nyájasan pillantgatott kitudtam beszélgetés ő német szinésznő pestre mén hohó szinésznő kész kaland háborgó szívvel gondoltam ebédre mentünk ebédnél hölgy bevágott itce bort dicséretére mondhatom látszott ivott 
265,mondanak képzetem magasra röpíthetem lent föld szinén tartja kedve föld alá sülyedve buvár sülyed mélységek mélyére legmélyebb tenger szív fenekére mondom neki szállj magasra fel felszáll légben pacsirta énekel biztatom följebb képzetem vele sasokat rendre megkergetem sas elfárad fárad ő utat kezd leg magasabb felhővel felhőknek társa ő egyenest fölfelé tör ég boltjáig épen napfogyatkozás elsötétedett nap elsuhan elsuhan mellette egyet pillant rája megkerűl napnak elveszett pompája képzetem pihen legfelső csillagzaton terem megszűnik isten világa világot alkot mindenhatósága 
273,nála kedves leánynál nála eljövék honn honn szédűlök kereng velem föld ég leányka lelkes honleány hazám leglelkesebb leánya hazám nemtője lyányka neked költőt szeretned méltó birni méltó erre hazát költő senki szeret tegyek szólj üdvem gyöngyvirága tegyek megnyerhesselek kész kész elkövetni megérdemeljelek tennék lyányka érdemetlen reád szerelemért csupán szerelem szeretlek hazát 
274,vasárnap felejtem napot kertben valánk néztelek bokrétát kötöttél nap jókedvvel mosolyga ránk elkészült bokréta általadtad meglepetés általadtad leányka gyönyörre szó kevés általadtad bokrétát szivem fölhajtod szemfedőmet szívemen leled higgy szívem bokrétád időben hamvad édesen pihenni ő alatta fáradt kebel élek paizsom szükséges paizs merészen állok föld ostromolna rágalom gúny ármány balszerencse szórhatnak millió nyilat szánakozva nézem ellenségim tündér virágpaizs 
277,sírba tették szeretőmet búm síréj holdvilága szerelmem nap jött éjre fölkelt nap halványúl hold 
292,sohasem szerelmes mondja rabság szerelem szárnyat ád ő rabbilincset szárnyat ád ő adott madárnak szárnya szerelem növeszt kezdem parányisággal föld átröpüljem szállok angyalok kertébe égre pillantás koszorúba fűzöm kertnek lángrózsáit csillagokat égi fény borít alvilágnak éjszakája föd szállok pillanatban látok istent mennyet poklot ördögöt tér időköz szárnyam fölkerekedik világnak megteremtésétől szállok végső itéletig mennyet poklot bejárok pokolban gyötrelem mennyben üdvesség percben mindazt átérezem 
297,életem kivánság megnyerhetni lyányka szívedet csaknem ohajtom vajha szeretnél hiszem sorsom tiéddel összekötni vétek enyém boldogtalan bús tiéd boldog vidám berekesszem szelíd galambot vérszomjas vadállatok közé tengerekre vészes tengerekre kicsiny sajkát vezessem é járnál mellettem lyányka galamb sajka megbirnád balsorsot megbírok megszoktam szeress leányka szenvedésim tudni fogod borúl miattam borúl fényes homlokod megkiméllek bánatomtól föld napot kedvesét víg derült ő lenyugszik nap szomorú sötét 
303,hivém emberek irigység kajánkodás csalatkoztam föld fenn ég cseppel földön égen valódi béke örökös harc örökös zavar földön épenúgy égen uralkodni akar nap éj háborút viselnek nyér hajnal alkony nap éj közötti harcban elfolyt vér hold zsarnok király ő jobbágyai csillagok jobbágy tündöklik neki számüzetni jobbágyát számüzé zsarnok éjjel hull alá nehány fényedért égből száműzött csillag leány 
308,király alkonyon nap pirosló fényt lövel nap pirosló búcsusúgara biborra festi egyszerű ruhám gyönyörrel járom estenként tájt kilépvén házfödél alól porfellegekben ég hazatérő nyáj kolompja szól elandalodva hallom zenét elandalodva szemlélek látok mindenfelé megmérhetetlen rónaság terűl rónaságnak tengerén imitt fa sziget imát küld mohamedán kelet hosszu árnyat vet csatában sebzett vitéz elvérzik nap elesik dicsőség vitéz halált napot csillagok hold követik körűlem éj fényes éjszaka csillagfényes éjben méla csend csend vélem hallani holdban szent dávid lantja zeng szomszéd tóból vadlúdakat látom csapatban messzeszállani szivemből elszállanak nagyravágyás hír vad álmai feledni kezdem pestet zaját jövendőm büszke terveit jobb élnem gondolkodom jobb élnem elfeledve fölmagasztalt nevek hangoztassa senki nevemet szőlőm szántóföldem termők piros bort fehér kenyeret szőlőmbül szántóföldemről házamba térek este hozza piros bort fehér kenyeret piros menyecskének fehér keze késő halálnak ujjai férj nő szemét befogák tegyék sírba aggastyánt tettetésből síró unokák 
314,fölöttem ég sírbolt igen sírbolt amelyben föld óriás koporsó fekszik fejem fény nap sírbolti lámpa igen sírbolti lámpa bágyadtan pislogó sugára sötétségét síri éjnek halvány piros sárgára festi hallgatás hah zendül némaságnak közepette madárszó leánydal férgek rágják koporsó behunyt szemű hideg lakóit igen behunyvák szemek melyekben szerelemnek gyűlölségnek szikrája lángolt amelyekből undorítón nézett kéjleányok bordélyházak ablakából gőg irígység elbizottság megvetés alázatosság behunyvák szemek hideg szív pokol száz száz ördögnek tanyája bünök máglyája égett kihamvadatlan lángolással mindeneknek vége alszik becsűletorzás barát honárulás egyéb szörny nyomban követte lelkiösmeret marása halt újabb kornak nemzedéke ismerte csupán hiréből mindennek vége alszik becsukva szem hűlve szív élő sírbolt roppant üregében tünődöm vendégre várván késedelmező halálra halál félsz megbirkozom legyőzlek félj vakmerő kebellel dacoltam sorssal világgal bátran jöhetsz támadlak hagyom erőtelen hang szélvész sodorj 
315,lovag hazája rajtütének ellenséges népek pusztulás hozának rája komor fényében csaták tüzének komor fényében csaták tüzének piroslott lovag hős arca piroslott vére bőven önte megmentésére hon életének hasztalan folyt lovagnak vére ő megmaradt honja véget ére hontalan fának eltört ága fáról fergeteg törött kerget széles világba felhő szállott ledöntött hon határa megállott letérdepelt hantjára könnyeit végső cseppig kisírja földre holt nemzetének sírja könnye kincse elvesztett mindenéből megtarta tékozolni másra akarta megindult ment tompa búja árny képében folyvást kisérte kifáradt bujdosásban csöndes vidékbe megpihenni tére idegen nép országában gondolá halála helyen hamarabb találja ráhull halál fehér virága beteljesűlve kívánsága várta ő csendes zárt vidéken fáradtan megpihenni tére élt lyányka ifjuszépen vidéknek vált bámult diszére ő lyányka szépségét látta látott romját honának látta szállt lyányka tekintetének csillagos világa tekintetei lángolók valának leányka napjai folyának arcára halvány liljomot föstének gyötrelmei szólni merésnek mondhatna fényes lovagnak mondhat ő eléggé gazdag pórszülőknek egyszerű magzatja vidéket ifju lakja szegény fiú legszegényebb szolga tengődve éli nyomorú világát megölne fárasztó dolga láthatná leánykát titkon bámult lyányka láthatása fogyó erője meghozó varázsa fél rágondolni kérjen szerelmet pór gazdag szülők gyermekétől ő jut száraz kenyérből falat sorsán örülhet ő boldog azzal beéri leánykát messziről kiséri 2 lovagnak kondult óra világból másba vitte bitor kény mennykövit szórja ártatlanság népének letették anyaföld ölébe követ tettek halom fölébe pajzsa élet búja kő lyányka szíve halála által kő érzéketlen érzés szív birtokában ember keressen világban lyányka földi lefekvék honnan senki fel költi szegény árva árva szolga tüntén gyönyörűségének élet terhét viselte végét vetette terhes életének 3 éjszakának sírnyitó felében fölkél szolga helyre mégyen temették kedves leánykát akarja látni élte bálványát leánnyal találkozása leány sírból eljár lovagnak szellemét meglássa vár vár hasztalan vár lovag száll tájra elszáll megnézni rab hazája 
323,legboldogabb perc életünkben (még próbáltam hiszem) kedvesünkkel oltárhoz megyünk neked sorsod leszen megállítnám józsue megállítnám napot időt mindörökké boldog lehess minő lész oltár 
324,bámulja epedőleg holdat megtestesült sohajt miattam kimaradjon örökre csüggök merengve megtestesülése érzeteimnek magas fényes hő napsugár szivem öröme gyönyörüsége szemem lelkem sovár egymás szeretői nappal hűséges szerető mondja melegűlök tőle szívemtől melegszik ő siromba leűzni sors egyet fájlalom szeretőmet földnek alatta napot láthatom szabad holtnak óra naponként kérem istenem éjfél idején zárva koporsóm nyíljon délben 
333,őseimnek véres kardja fogason függ rozsda marja rozsda marja ragyog magyar nemes munkátlanság élet életem henyélek paraszté magyar nemes készítsd paraszt útat hisz lovad vontat járhatok gyalog magyar nemes tudománynak éljek tudósok szegények irok olvasok magyar nemes igaz tudományom párom ritkán látom enni inni tudok magyar nemes adózok gazdaságom adósságom magyar nemes törődöm hazával hazának száz bajával elmulnak bajok magyar nemes ősi joggal ősi házban éltemet elpipáztam mennybe visznek angyalok magyar nemes 
334,látmány képzelet képzetemnek tündér délibábja amelyben lelkem látja arcod boldog gyermekségemet ennyire csalódás mehet ismérem szemek sugárát amellyel glóriába zárád hajdanta boldog gyermekségemet kisleányból hajadon kisfiúból ifju jött idő állott szélvész virágot elvitte boldog gyermekségemet tiszta látköröm elsötétedett éjszakában sírként fedett csillag könny mellyel sirattam boldog gyermekségemet viszontlátásunk ünnepén ölelj lyánykám elfeledni kínos ifjuságom karjaidban látnom ragyogni boldog gyermekségemet 
346,lement nap csillagok jöttenek sötét ég távolban fény mécsvilágom honszerelmem ég csillag honszeretet gyönyörüségesen ragyog szegény hazám szegény hazám neked kevés csillagod mécsemnek lángja lobog mitől lobog lengeti éjfélt ütött lengtek mécsem népem ősei nap tündöklők szellemek tündöklők hisz dicsőség sugármezébe öltözködtenek nézz ősidre magyar sötétségben nézz ősidre napokra szemeid gyöngék napfény megvakít hazám dicső ősei földetrázó viharok egykoron porba omlott európa homlokán tomboltatok hajdan magyar hatalma birtoka magyar tenger vizében húnyt éjszak kelet dél hullócsillaga rég magyar fejekre termett babér képzelet sebes szárnyú sas elfárad odaér rég elhervadt babér magyaroknak homlokán hazám rég voltál nagyságod híre mese rég sírtam pillámon könny rengedez magyar nép hajnalodnak alkonyodnak harmatcseppje magyar dicsőség valál hullócsillag tündökölt lehullott magasból elnyelé föld üstökös magyar dicsőség jött távozék századok multával lássák fényét népek rettegjék 
